#ID,,Make,Model,Bodywork,Operator,Chassis ID,Reg Date,Notes,Depot,Svc,Batch,Gearbox model,EDS model,Chair model,Door model,Air Con model
5701,R,Alexander Dennis,Enviro500,Enviro500 MMC,SMRT Buses,,11Aug2034,,,,2,ZF Ecolife 6AP 1700B,Mobitec MobiLED,Vogelsitze System 750/3,Ventura,Denso
5702,M,Alexander Dennis,Enviro500,Enviro500 MMC,SMRT Buses,,11Aug2034,,,,2,ZF Ecolife 6AP 1700B,Mobitec MobiLED,Vogelsitze System 750/3,Ventura,Denso
5703,K,Alexander Dennis,Enviro500,Enviro500 MMC,SMRT Buses,,11Aug2034,,,,2,ZF Ecolife 6AP 1700B,Mobitec MobiLED,Vogelsitze System 750/3,Ventura,Denso
5704,H,Alexander Dennis,Enviro500,Enviro500 MMC,SMRT Buses,,11Aug2034,,,,2,ZF Ecolife 6AP 1700B,Mobitec MobiLED,Vogelsitze System 750/3,Ventura,Denso
5705,E,Alexander Dennis,Enviro500,Enviro500 MMC,SMRT Buses,,11Aug2034,,,,2,ZF Ecolife 6AP 1700B,Mobitec MobiLED,Vogelsitze System 750/3,Ventura,Denso
5706,C,Alexander Dennis,Enviro500,Enviro500 MMC,SMRT Buses,,11Aug2034,,,,2,ZF Ecolife 6AP 1700B,Mobitec MobiLED,Vogelsitze System 750/3,Ventura,Denso
5707,A,Alexander Dennis,Enviro500,Enviro500 MMC,SMRT Buses,,11Aug2034,,,,2,ZF Ecolife 6AP 1700B,Mobitec MobiLED,Vogelsitze System 750/3,Ventura,Denso
5708,Y,Alexander Dennis,Enviro500,Enviro500 MMC,SMRT Buses,,11Aug2034,,,,2,ZF Ecolife 6AP 1700B,Mobitec MobiLED,Vogelsitze System 750/3,Ventura,Denso
5709,U,Alexander Dennis,Enviro500,Enviro500 MMC,SMRT Buses,,11Aug2034,,,,2,ZF Ecolife 6AP 1700B,Mobitec MobiLED,Vogelsitze System 750/3,Ventura,Denso
5710,P,Alexander Dennis,Enviro500,Enviro500 MMC,SMRT Buses,,11Aug2034,,,,2,ZF Ecolife 6AP 1700B,Mobitec MobiLED,Vogelsitze System 750/3,Ventura,Denso
5711,L,Alexander Dennis,Enviro500,Enviro500 MMC,SMRT Buses,,11Aug2034,,,,2,ZF Ecolife 6AP 1700B,Mobitec MobiLED,Vogelsitze System 750/3,Ventura,Denso
5712,J,Alexander Dennis,Enviro500,Enviro500 MMC,SMRT Buses,,11Aug2034,,,,2,ZF Ecolife 6AP 1700B,Mobitec MobiLED,Vogelsitze System 750/3,Ventura,Denso
5713,G,Alexander Dennis,Enviro500,Enviro500 MMC,SMRT Buses,,11Aug2034,,,,2,ZF Ecolife 6AP 1700B,Mobitec MobiLED,Vogelsitze System 750/3,Ventura,Denso
5714,D,Alexander Dennis,Enviro500,Enviro500 MMC,SMRT Buses,,11Aug2034,,,,2,ZF Ecolife 6AP 1700B,Mobitec MobiLED,Vogelsitze System 750/3,Ventura,Denso
5715,B,,,,,,,,,,,,,,,
5716,Z,,,,,,,,,,,,,,,
5717,X,,,,,,,,,,,,,,,
5718,T,,,,,,,,,,,,,,,
5719,R,,,,,,,,,,,,,,,
5720,K,,,,,,,,,,,,,,,
5721,H,,,,,,,,,,,,,,,
5722,E,,,,,,,,,,,,,,,
5723,C,,,,,,,,,,,,,,,
5724,A,,,,,,,,,,,,,,,
5725,Y,,,,,,,,,,,,,,,
5726,U,,,,,,,,,,,,,,,
5727,S,,,,,,,,,,,,,,,
5728,P,,,,,,,,,,,,,,,
5729,L,,,,,,,,,,,,,,,
5730,G,,,,,,,,,,,,,,,
5731,D,,,,,,,,,,,,,,,
5732,B,,,,,,,,,,,,,,,
5733,Z,,,,,,,,,,,,,,,
5734,X,,,,,,,,,,,,,,,
5735,T,,,,,,,,,,,,,,,
5736,R,,,,,,,,,,,,,,,
5737,M,,,,,,,,,,,,,,,
5738,K,,,,,,,,,,,,,,,
5739,H,,,,,,,,,,,,,,,
5740,C,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5741,A,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5742,Y,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5743,U,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5744,S,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5745,P,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5746,L,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5747,J,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5748,G,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5749,D,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5750,Z,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5751,X,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5752,T,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5753,R,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5754,M,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5755,K,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5756,H,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5757,E,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5758,C,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5759,A,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5760,U,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5761,S,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5762,P,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5763,L,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5764,J,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5765,G,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5766,D,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5767,B,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5768,Z,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5769,X,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5770,R,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5771,M,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5772,K,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5773,H,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5774,E,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5775,C,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5776,A,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5777,Y,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5778,U,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5779,S,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5780,L,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5781,J,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5782,G,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5783,D,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5784,B,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5785,Z,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5786,X,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5787,T,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5788,R,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5789,M,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5790,H,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5791,E,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5792,C,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5793,A,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5794,Y,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5795,U,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5796,S,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5797,P,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5798,L,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5799,J,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,2,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5800,M,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ2G7003432,01Feb2034,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5801,K,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5802,H,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5803,E,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5804,C,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5805,A,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5806,Y,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5807,U,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5808,S,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5809,P,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5810,J,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5811,G,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5812,D,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5813,B,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5814,Z,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5815,X,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5816,T,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5817,R,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5818,M,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5819,K,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5820,E,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5821,C,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5822,A,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5823,Y,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5824,U,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5825,S,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5826,P,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5827,L,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5828,J,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5829,G,MAN,ND323F,MAN Lion's City DD,SMRT Buses,,,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5830,B,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ9G7003492,10Oct2034,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5831,Z,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ2G7003494,10Oct2034,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5832,X,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ4G7003495,10Oct2034,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5833,T,,,,,,,,,,,,,,,
5834,R,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZXG7003498,25Oct2034,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5835,M,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ4G7003464,19Jul2034,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5836,K,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ2G7003480,25Oct2034,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5837,H,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ6G7003482,25Oct2034,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5838,E,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ5G7003487,25Oct2034,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5839,C,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ1G7003499,25Oct2034,,,,,,,,,
5840,Y,,,,,,,,,,,,,,,
5841,U,,,,,,,,,,,,,,,
5842,S,,,,,,,,,,,,,,,
5843,P,,,,,,,,,,,,,,,
5844,L,,,,,,,,,,,,,,,
5845,J,,,,,,,,,,,,,,,
5846,G,,,,,,,,,,,,,,,
5847,D,,,,,,,,,,,,,,,
5848,B,,,,,,,,,,,,,,,
5849,Z,,,,,,,,,,,,,,,
5850,T,,,,,,,,,,,,,,,
5851,R,,,,,,,,,,,,,,,
5852,M,,,,,,,,,,,,,,,
5853,K,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ9G7003525,21Sep2034,,,,3,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso
5854,H,,,,,,,,,,,,,,,
5855,E,,,,,,,,,,,,,,,
5856,C,,,,,,,,,,,,,,,
5857,A,,,,,,,,,,,,,,,
5858,Y,,,,,,,,,,,,,,,
5859,U,,,,,,,,,,,,,,,
5860,P,,,,,,,,,,,,,,,
5861,L,,,,,,,,,,,,,,,
5862,J,,,,,,,,,,,,,,,
5863,G,,,,,,,,,,,,,,,
5864,D,,,,,,,,,,,,,,,
5865,B,,,,,,,,,,,,,,,
5866,Z,,,,,,,,,,,,,,,
5867,X,,,,,,,,,,,,,,,
5868,T,,,,,,,,,,,,,,,
5869,R,,,,,,,,,,,,,,,
5870,K,,,,,,,,,,,,,,,
5871,H,,,,,,,,,,,,,,,
5872,E,,,,,,,,,,,,,,,
5873,C,,,,,,,,,,,,,,,
5874,A,,,,,,,,,,,,,,,
5875,Y,,,,,,,,,,,,,,,
5876,U,,,,,,,,,,,,,,,
5877,S,,,,,,,,,,,,,,,
5878,P,,,,,,,,,,,,,,,
5879,L,,,,,,,,,,,,,,,
5880,G,,,,,,,,,,,,,,,
5881,D,,,,,,,,,,,,,,,
5882,B,,,,,,,,,,,,,,,
5883,Z,,,,,,,,,,,,,,,
5884,X,,,,,,,,,,,,,,,
5885,T,,,,,,,,,,,,,,,
5886,R,,,,,,,,,,,,,,,
5887,M,,,,,,,,,,,,,,,
5888,K,,,,,,,,,,,,,,,
5889,H,,,,,,,,,,,,,,,
5890,C,,,,,,,,,,,,,,,
5891,A,,,,,,,,,,,,,,,
5892,Y,,,,,,,,,,,,,,,
5893,U,,,,,,,,,,,,,,,
5894,S,,,,,,,,,,,,,,,
5895,P,,,,,,,,,,,,,,,
5896,L,,,,,,,,,,,,,,,
5897,J,,,,,,,,,,,,,,,
5898,G,,,,,,,,,,,,,,,
5899,D,,,,,,,,,,,,,,,
5900,H,,,,,,,,,,,,,,,
5901,E,,,,,,,,,,,,,,,
5902,C,,,,,,,,,,,,,,,
5903,A,,,,,,,,,,,,,,,
5904,Y,,,,,,,,,,,,,,,
5905,U,,,,,,,,,,,,,,,
5906,S,,,,,,,,,,,,,,,
5907,P,,,,,,,,,,,,,,,
5908,L,,,,,,,,,,,,,,,
5909,J,,,,,,,,,,,,,,,
5910,D,,,,,,,,,,,,,,,
5911,B,,,,,,,,,,,,,,,
5912,Z,,,,,,,,,,,,,,,
5913,X,,,,,,,,,,,,,,,
5914,T,,,,,,,,,,,,,,,
5915,R,,,,,,,,,,,,,,,
5916,M,,,,,,,,,,,,,,,
5917,K,,,,,,,,,,,,,,,
5918,H,,,,,,,,,,,,,,,
5919,E,,,,,,,,,,,,,,,
5920,A,,,,,,,,,,,,,,,
5921,Y,,,,,,,,,,,,,,,
5922,U,,,,,,,,,,,,,,,
5923,S,,,,,,,,,,,,,,,
5924,P,,,,,,,,,,,,,,,
5925,L,,,,,,,,,,,,,,,
5926,J,,,,,,,,,,,,,,,
5927,G,,,,,,,,,,,,,,,
5928,D,,,,,,,,,,,,,,,
5929,B,,,,,,,,,,,,,,,
5930,X,,,,,,,,,,,,,,,
5931,T,,,,,,,,,,,,,,,
5932,R,,,,,,,,,,,,,,,
5933,M,,,,,,,,,,,,,,,
5934,K,,,,,,,,,,,,,,,
5935,H,,,,,,,,,,,,,,,
5936,E,,,,,,,,,,,,,,,
5937,C,,,,,,,,,,,,,,,
5938,A,,,,,,,,,,,,,,,
5939,Y,,,,,,,,,,,,,,,
5940,S,,,,,,,,,,,,,,,
5941,P,,,,,,,,,,,,,,,
5942,L,,,,,,,,,,,,,,,
5943,J,,,,,,,,,,,,,,,
5944,G,,,,,,,,,,,,,,,
5945,D,,,,,,,,,,,,,,,
5946,B,,,,,,,,,,,,,,,
5947,Z,,,,,,,,,,,,,,,
5948,X,,,,,,,,,,,,,,,
5949,T,,,,,,,,,,,,,,,
5950,M,,,,,,,,,,,,,,,
5951,K,,,,,,,,,,,,,,,
5952,H,,,,,,,,,,,,,,,
5953,E,,,,,,,,,,,,,,,
5954,C,,,,,,,,,,,,,,,
5955,A,,,,,,,,,,,,,,,
5956,Y,,,,,,,,,,,,,,,
5957,U,,,,,,,,,,,,,,,
5958,S,,,,,,,,,,,,,,,
5959,P,,,,,,,,,,,,,,,
5960,J,,,,,,,,,,,,,,,
5961,G,,,,,,,,,,,,,,,
5962,D,,,,,,,,,,,,,,,
5963,B,,,,,,,,,,,,,,,
5964,Z,,,,,,,,,,,,,,,
5965,X,,,,,,,,,,,,,,,
5966,T,,,,,,,,,,,,,,,
5967,R,,,,,,,,,,,,,,,
5968,M,,,,,,,,,,,,,,,
5969,K,,,,,,,,,,,,,,,
5970,E,,,,,,,,,,,,,,,
5971,C,,,,,,,,,,,,,,,
5972,A,,,,,,,,,,,,,,,
5973,Y,,,,,,,,,,,,,,,
5974,U,,,,,,,,,,,,,,,
