#ID,,Make,Model,Bodywork,Operator,Chassis ID,Reg Date,Notes,Depot,Svc,Batch,Gearbox model,EDS model,Chair model,Door model,Air Con model
505,Y,,,,,,,,,,,,,,,
506,U,,,,,,,,,,,,,,,
507,S,,,,,,,,,,,,,,,
508,P,,,,,,,,,,,,,,,
509,L,,,,,,,,,,,,,,,
510,G,,,,,,,,,,,,,,,
511,D,,,,,,,,,,,,,,,
512,B,,,,,,,,,,,,,,,
513,Z,,,,,,,,,,,,,,,
514,X,,,,,,,,,,,,,,,
515,T,,,,,,,,,,,,,,,
516,R,,,,,,,,,,,,,,,
517,M,,,,,,,,,,,,,,,
518,K,,,,,,,,,,,,,,,
519,H,,,,,,,,,,,,,,,
520,C,,,,,,,,,,,,,,,
521,A,,,,,,,,,,,,,,,
522,Y,,,,,,,,,,,,,,,
523,U,,,,,,,,,,,,,,,
524,S,,,,,,,,,,,,,,,
525,P,,,,,,,,,,,,,,,
526,L,,,,,,,,,,,,,,,
527,J,,,,,,,,,,,,,,,
528,G,,,,,,,,,,,,,,,
529,D,,,,,,,,,,,,,,,
530,Z,,,,,,,,,,,,,,,
531,X,,,,,,,,,,,,,,,
532,T,,,,,,,,,,,,,,,
533,R,,,,,,,,,,,,,,,
534,M,,,,,,,,,,,,,,,
535,K,,,,,,,,,,,,,,,
536,H,,,,,,,,,,,,,,,
537,E,,,,,,,,,,,,,,,
538,C,,,,,,,,,,,,,,,
539,A,,,,,,,,,,,,,,,
540,U,,,,,,,,,,,,,,,
541,S,,,,,,,,,,,,,,,
542,P,,,,,,,,,,,,,,,
543,L,,,,,,,,,,,,,,,
544,J,,,,,,,,,,,,,,,
545,G,,,,,,,,,,,,,,,
546,D,,,,,,,,,,,,,,,
547,B,,,,,,,,,,,,,,,
548,Z,,,,,,,,,,,,,,,
549,X,,,,,,,,,,,,,,,
550,R,,,,,,,,,,,,,,,
551,M,,,,,,,,,,,,,,,
552,K,,,,,,,,,,,,,,,
553,H,,,,,,,,,,,,,,,
554,E,,,,,,,,,,,,,,,
555,C,,,,,,,,,,,,,,,
556,A,,,,,,,,,,,,,,,
557,Y,,,,,,,,,,,,,,,
558,U,,,,,,,,,,,,,,,
559,S,,,,,,,,,,,,,,,
560,L,,,,,,,,,,,,,,,
561,J,,,,,,,,,,,,,,,
562,G,,,,,,,,,,,,,,,
563,D,,,,,,,,,,,,,,,
564,B,,,,,,,,,,,,,,,
565,Z,,,,,,,,,,,,,,,
566,X,,,,,,,,,,,,,,,
567,T,,,,,,,,,,,,,,,
568,R,,,,,,,,,,,,,,,
569,M,,,,,,,,,,,,,,,
570,H,,,,,,,,,,,,,,,
571,E,,,,,,,,,,,,,,,
572,C,,,,,,,,,,,,,,,
573,A,,,,,,,,,,,,,,,
574,Y,,,,,,,,,,,,,,,
575,U,,,,,,,,,,,,,,,
576,S,,,,,,,,,,,,,,,
577,P,,,,,,,,,,,,,,,
578,L,,,,,,,,,,,,,,,
579,J,,,,,,,,,,,,,,,
580,D,,,,,,,,,,,,,,,
581,B,,,,,,,,,,,,,,,
582,Z,,,,,,,,,,,,,,,
583,X,,,,,,,,,,,,,,,
584,T,,,,,,,,,,,,,,,
585,R,,,,,,,,,,,,,,,
586,M,,,,,,,,,,,,,,,
587,K,,,,,,,,,,,,,,,
588,H,,,,,,,,,,,,,,,
589,E,,,,,,,,,,,,,,,
590,A,,,,,,,,,,,,,,,
591,Y,,,,,,,,,,,,,,,
592,U,,,,,,,,,,,,,,,
593,S,,,,,,,,,,,,,,,
594,P,,,,,,,,,,,,,,,
595,L,,,,,,,,,,,,,,,
596,J,,,,,,,,,,,,,,,
597,G,,,,,,,,,,,,,,,
598,D,,,,,,,,,,,,,,,
599,B,,,,,,,,,,,,,,,
600,E,,,,,,,,,,,,,,,
601,C,,,,,,,,,,,,,,,
602,A,,,,,,,,,,,,,,,
603,Y,,,,,,,,,,,,,,,
604,U,,,,,,,,,,,,,,,
605,S,,,,,,,,,,,,,,,
606,P,,,,,,,,,,,,,,,
607,L,,,,,,,,,,,,,,,
608,J,,,,,,,,,,,,,,,
609,G,,,,,,,,,,,,,,,
610,B,,,,,,,,,,,,,,,
611,Z,,,,,,,,,,,,,,,
612,X,,,,,,,,,,,,,,,
613,T,,,,,,,,,,,,,,,
614,R,,,,,,,,,,,,,,,
615,M,,,,,,,,,,,,,,,
616,K,,,,,,,,,,,,,,,
617,H,,,,,,,,,,,,,,,
618,E,,,,,,,,,,,,,,,
619,C,,,,,,,,,,,,,,,
620,Y,,,,,,,,,,,,,,,
621,U,,,,,,,,,,,,,,,
622,S,,,,,,,,,,,,,,,
623,P,,,,,,,,,,,,,,,
624,L,,,,,,,,,,,,,,,
625,J,,,,,,,,,,,,,,,
626,G,,,,,,,,,,,,,,,
627,D,,,,,,,,,,,,,,,
628,B,,,,,,,,,,,,,,,
629,Z,,,,,,,,,,,,,,,
630,T,,,,,,,,,,,,,,,
631,R,,,,,,,,,,,,,,,
632,M,,,,,,,,,,,,,,,
633,K,,,,,,,,,,,,,,,
634,H,,,,,,,,,,,,,,,
635,E,,,,,,,,,,,,,,,
636,C,,,,,,,,,,,,,,,
637,A,,,,,,,,,,,,,,,
638,Y,,,,,,,,,,,,,,,
639,U,,,,,,,,,,,,,,,
640,P,,,,,,,,,,,,,,,
641,L,,,,,,,,,,,,,,,
642,J,,,,,,,,,,,,,,,
643,G,,,,,,,,,,,,,,,
644,D,,,,,,,,,,,,,,,
645,B,,,,,,,,,,,,,,,
646,Z,,,,,,,,,,,,,,,
647,X,,,,,,,,,,,,,,,
648,T,,,,,,,,,,,,,,,
649,R,,,,,,,,,,,,,,,
650,K,,,,,,,,,,,,,,,
651,H,,,,,,,,,,,,,,,
652,E,,,,,,,,,,,,,,,
653,C,,,,,,,,,,,,,,,
654,A,,,,,,,,,,,,,,,
655,Y,,,,,,,,,,,,,,,
656,U,,,,,,,,,,,,,,,
657,S,,,,,,,,,,,,,,,
658,P,,,,,,,,,,,,,,,
659,L,,,,,,,,,,,,,,,
660,G,,,,,,,,,,,,,,,
661,D,,,,,,,,,,,,,,,
662,B,,,,,,,,,,,,,,,
663,Z,,,,,,,,,,,,,,,
664,X,,,,,,,,,,,,,,,
665,T,,,,,,,,,,,,,,,
666,R,,,,,,,,,,,,,,,
667,M,,,,,,,,,,,,,,,
668,K,,,,,,,,,,,,,,,
