#ID,,Make,Model,Bodywork,Operator,Chassis ID,Reg Date,Notes,Depot,Svc,Batch,Gearbox model,EDS model,Chair model,Door model,Air Con model
559,K,,,,,,,,,,,,,,,
560,E,,,,,,,,,,,,,,,
561,C,,,,,,,,,,,,,,,
562,A,,,,,,,,,,,,,,,
563,Y,,,,,,,,,,,,,,,
564,U,,,,,,,,,,,,,,,
565,S,,,,,,,,,,,,,,,
566,P,,,,,,,,,,,,,,,
567,L,,,,,,,,,,,,,,,
568,J,,,,,,,,,,,,,,,
569,G,,,,,,,,,,,,,,,
570,B,,,,,,,,,,,,,,,
571,Z,,,,,,,,,,,,,,,
572,X,,,,,,,,,,,,,,,
573,T,,,,,,,,,,,,,,,
574,R,,,,,,,,,,,,,,,
575,M,,,,,,,,,,,,,,,
576,K,,,,,,,,,,,,,,,
577,H,,,,,,,,,,,,,,,
578,E,,,,,,,,,,,,,,,
579,C,,,,,,,,,,,,,,,
580,Y,,,,,,,,,,,,,,,
581,U,,,,,,,,,,,,,,,
582,S,,,,,,,,,,,,,,,
583,P,,,,,,,,,,,,,,,
584,L,,,,,,,,,,,,,,,
585,J,,,,,,,,,,,,,,,
586,G,,,,,,,,,,,,,,,
587,D,,,,,,,,,,,,,,,
588,B,,,,,,,,,,,,,,,
589,Z,,,,,,,,,,,,,,,
590,T,,,,,,,,,,,,,,,
591,R,,,,,,,,,,,,,,,
592,M,,,,,,,,,,,,,,,
593,K,,,,,,,,,,,,,,,
594,H,,,,,,,,,,,,,,,
595,E,,,,,,,,,,,,,,,
596,C,,,,,,,,,,,,,,,
597,A,,,,,,,,,,,,,,,
598,Y,,,,,,,,,,,,,,,
599,U,,,,,,,,,,,,,,,
600,Z,,,,,,,,,,,,,,,
601,X,,,,,,,,,,,,,,,
602,T,,,,,,,,,,,,,,,
603,R,,,,,,,,,,,,,,,
604,M,,,,,,,,,,,,,,,
605,K,,,,,,,,,,,,,,,
606,H,,,,,,,,,,,,,,,
607,E,,,,,,,,,,,,,,,
608,C,,,,,,,,,,,,,,,
609,A,,,,,,,,,,,,,,,
610,U,,,,,,,,,,,,,,,
611,S,,,,,,,,,,,,,,,
612,P,,,,,,,,,,,,,,,
613,L,,,,,,,,,,,,,,,
614,J,,,,,,,,,,,,,,,
615,G,,,,,,,,,,,,,,,
616,D,,,,,,,,,,,,,,,
617,B,,,,,,,,,,,,,,,
618,Z,,,,,,,,,,,,,,,
619,X,,,,,,,,,,,,,,,
620,R,,,,,,,,,,,,,,,
621,M,,,,,,,,,,,,,,,
622,K,,,,,,,,,,,,,,,
623,H,,,,,,,,,,,,,,,
624,E,,,,,,,,,,,,,,,
625,C,,,,,,,,,,,,,,,
626,A,,,,,,,,,,,,,,,
627,Y,,,,,,,,,,,,,,,
628,U,,,,,,,,,,,,,,,
629,S,,,,,,,,,,,,,,,
630,L,,,,,,,,,,,,,,,
631,J,,,,,,,,,,,,,,,
632,G,,,,,,,,,,,,,,,
633,D,,,,,,,,,,,,,,,
634,B,,,,,,,,,,,,,,,
635,Z,,,,,,,,,,,,,,,
636,X,,,,,,,,,,,,,,,
637,T,,,,,,,,,,,,,,,
638,R,,,,,,,,,,,,,,,
639,M,Dennis,Lance 211,Duple Metsec-UMW,Strides Transportation,,,,WLDEP,Unknown,1,ZF Ecomat I 4HP 500,Transit Media TwinVision LeDot,Vogelsitze System 600,Wellman Peters,Sütrak AC 350
640,H,,,,,,,,,,,,,,,
641,E,,,,,,,,,,,,,,,
642,C,,,,,,,,,,,,,,,
643,A,,,,,,,,,,,,,,,
644,Y,Dennis,Lance 245,Duple Metsec-UMW,Strides Transportation,,,,WLDEP,Star Vista 2,1,ZF Ecomat I 4HP 500,Transit Media TwinVision LeDot,Vogelsitze System 600,SMC Transit,Sütrak AC 350
645,U,,,,,,,,,,,,,,,
646,S,,,,,,,,,,,,,,,
647,P,,,,,,,,,,,,,,,
648,L,Dennis,Lance 211,Duple Metsec-UMW,Strides Transportation,,,,WLDEP,Unknown,1,ZF Ecomat I 4HP 500,Transit Media TwinVision LeDot,Vogelsitze System 600,Wellman Peters,Sütrak AC 350
649,J,Dennis,Lance 211,Duple Metsec-UMW,Strides Transportation,,,,WLDEP,Unknown,1,ZF Ecomat I 4HP 500,Transit Media TwinVision LeDot,Vogelsitze System 600,Wellman Peters,Sütrak AC 350
650,D,,,,,,,,,,,,,,,
651,B,,,,,,,,,,,,,,,
652,Z,,,,,,,,,,,,,,,
653,X,,,,,,,,,,,,,,,
654,T,,,,,,,,,,,,,,,
655,R,,,,,,,,,,,,,,,
656,M,,,,,,,,,,,,,,,
657,K,,,,,,,,,,,,,,,
658,H,,,,,,,,,,,,,,,
659,E,,,,,,,,,,,,,,,
660,A,,,,,,,,,,,,,,,
661,Y,,,,,,,,,,,,,,,
662,U,,,,,,,,,,,,,,,
663,S,,,,,,,,,,,,,,,
664,P,,,,,,,,,,,,,,,
665,L,,,,,,,,,,,,,,,
666,J,,,,,,,,,,,,,,,
667,G,,,,,,,,,,,,,,,
668,D,,,,,,,,,,,,,,,
669,B,Dennis,Lance 211,Duple Metsec-UMW,Strides Transportation,,,,WLDEP,Unknown,1,ZF Ecomat I 4HP 500,Transit Media TwinVision LeDot,Vogelsitze System 600,Wellman Peters,Sütrak AC 350
670,X,,,,,,,,,,,,,,,
671,T,,,,,,,,,,,,,,,
672,R,,,,,,,,,,,,,,,
673,M,,,,,,,,,,,,,,,
674,K,,,,,,,,,,,,,,,
675,H,,,,,,,,,,,,,,,
676,E,,,,,,,,,,,,,,,
677,C,,,,,,,,,,,,,,,
678,A,,,,,,,,,,,,,,,
679,Y,,,,,,,,,,,,,,,
680,S,,,,,,,,,,,,,,,
681,P,,,,,,,,,,,,,,,
682,L,,,,,,,,,,,,,,,
683,J,,,,,,,,,,,,,,,
684,G,,,,,,,,,,,,,,,
685,D,,,,,,,,,,,,,,,
686,B,,,,,,,,,,,,,,,
687,Z,,,,,,,,,,,,,,,
688,X,,,,,,,,,,,,,,,
689,T,,,,,,,,,,,,,,,
690,M,,,,,,,,,,,,,,,
691,K,,,,,,,,,,,,,,,
692,H,,,,,,,,,,,,,,,
